commune,latitude,longitude,sport,source
Brive-la-Gaillarde,45.16273,1.54859,tennis,equipement
Brive-la-Gaillarde,45.14667,1.49958,tennis,equipement
Lubersac,45.44403,1.4081,tennis,equipement
Sennecey-lès-Dijon,47.29361,5.10867,tennis,equipement
Guéret,46.16643,1.86534,tennis,equipement
Besançon,47.22039,5.9842,tennis,equipement
Pont-de-Roide-Vermondans,47.3925760782,6.77652597427,tennis,equipement
Le Russey,47.162543,6.722614,tennis,equipement
Romans-sur-Isère,45.0638293858,5.09477823973,tennis,equipement
Évreux,49.03084,1.18256,tennis,equipement
Pont-Audemer,49.3508321559,0.512729315087,tennis,equipement
Champhol,48.46948,1.49518,tennis,equipement
Bénodet,47.87309,-4.09235,tennis,equipement
Briec,48.0961,-3.99843,tennis,equipement
Elliant,47.99208,-3.88528,tennis,equipement
Moëlan-sur-Mer,47.81813,-3.62594,tennis,equipement
La Grand-Combe,44.22122,4.03394,tennis,equipement
Villeneuve-lès-Avignon,43.96274,4.79187,tennis,equipement
Ayguesvives,43.4370543838,1.60187082583,tennis,equipement
Blagnac,43.65263,1.38784,padel,equipement
Castelginest,43.69467,1.42563,tennis,equipement
Cornebarrieu,43.65377,1.32183,tennis,equipement
Cugnaux,43.53941,1.35354,tennis,equipement
Gratentour,43.72429,1.43972,tennis,equipement
Portet-sur-Garonne,43.52128,1.40096,tennis,equipement
Saint-Mamet,42.78605,0.59949,tennis,equipement
La Salvetat-Saint-Gilles,43.57483,1.2616,tennis,equipement
Seysses,43.4940708876,1.32582771785,tennis,equipement
Toulouse,43.5909,1.43749,tennis,equipement
Malissard,44.9027534138,4.95380938053,tennis,equipement
Segré-en-Anjou Bleu,47.69022,-0.86676,tennis,equipement
La Ville-du-Bois,48.6612,2.26417,tennis,equipement
Nice,43.71722222,7.26527778,tennis,equipement
Verneuil d'Avre et d'Iton,48.74196,0.89115,tennis,equipement
Tournefeuille,43.57948,1.34469,tennis,equipement
Verfeil,43.66041,1.66306,tennis,equipement
Fleurance,43.84689,0.67011,tennis,equipement
Bègles,44.80614,-0.55368,tennis,equipement
Gradignan,44.77304,-0.61989,tennis,equipement
Guîtres,45.04555,-0.18579,tennis,equipement
Juvignac,43.616254,3.810175,tennis,equipement
Montblanc,43.3936,3.3749,tennis,equipement
Palavas-les-Flots,43.5314,3.93075,tennis,equipement
Poussan,43.48656,3.66293,tennis,equipement
Puisserguier,43.36562,3.04373,tennis,equipement
L'Hermitage,48.12767,-1.82286,tennis,equipement
Rennes,48.10235,-1.70775,tennis,equipement
Le Rheu,48.10545,-1.79492,tennis,equipement
Châteauroux,46.8016500949,1.72530412674,tennis,equipement
Châteauroux,46.7943090977,1.68708264828,tennis,equipement
Cinq-Mars-la-Pile,47.3437706575,0.45317530632,tennis,equipement
Luynes,47.389688,0.545454,tennis,equipement
La Riche,47.38094,0.65445,tennis,equipement
Saint-Paterne-Racan,47.60481,0.47397,tennis,equipement
Luzinay,45.5873787792,4.9488902092,tennis,equipement
Moirans,45.321254,5.56318,tennis,equipement
Montbonnot-Saint-Martin,45.2207767986,5.81503719091,tennis,equipement
Roussillon,45.3640380026,4.80611890554,tennis,equipement
Saint-Georges-de-Commiers,45.0401584667,5.70047467947,tennis,equipement
Le Touvet,45.36477,5.95717,tennis,equipement
Lavans-lès-Saint-Claude,46.39186,5.78823,tennis,equipement
Lunay,47.81632,0.91266,tennis,equipement
Mer,47.6982,1.50532,tennis,equipement
Selles-Saint-Denis,47.38294,1.92103,tennis,equipement
Rive-de-Gier,45.5228302861,4.62341219187,tennis,equipement
Saint-Alban-les-Eaux,46.01113,3.94372,tennis,equipement
Saint-Étienne,45.43768137,4.36396048,tennis,equipement
Savigneux,45.6113621114,4.07775431871,tennis,equipement
Polignac,45.07285,3.86462,tennis,equipement
Batz-sur-Mer,47.2756006173,-2.48223692179,tennis,equipement
Nort-sur-Erdre,47.43736,-1.49619,tennis,equipement
Orvault,47.27377,-1.62488,tennis,equipement
Pornic,47.1199541258,-2.05236196518,tennis,equipement
Rezé,47.18206,-1.56817,tennis,equipement
Vair-sur-Loire,47.379222,-1.102809,tennis,equipement
Courtenay,48.03679,3.06395,tennis,equipement
Gien,47.6998559177,2.62657731771,tennis,equipement
Saint-Jean-de-la-Ruelle,47.9232423643,1.87584404359,tennis,equipement
Saint-Pryvé-Saint-Mesmin,47.88694,1.86575,tennis,equipement
Figeac,44.6070971154,2.02847253531,tennis,equipement
Pujols,44.38188,0.69779,tennis,equipement
Sainte-Livrade-sur-Lot,44.40154,0.60246,tennis,equipement
Angers,47.4438150141,-0.564042868106,tennis,equipement
Brain-sur-Allonnes,47.306598588,0.061994262291,tennis,equipement
Le May-sur-Èvre,47.13828,-0.8987,tennis,equipement
Saint-Georges-sur-Loire,47.4129771106,-0.75334579276,tennis,equipement
La Haye,49.2916110902,-1.54076904053,tennis,equipement
Aÿ-Champagne,49.0494,3.99541,tennis,equipement
Châlons-en-Champagne,48.93958,4.37932,tennis,equipement
Reims,49.25074,4.04393,tennis,equipement
Witry-lès-Reims,49.29313,4.11352,tennis,equipement
La Porte du Der,48.48019,4.76527,tennis,equipement
Changé,48.0966165443,-0.76972424984,tennis,equipement
Val de Briey,49.2548,5.93705,tennis,equipement
Val de Briey,49.2828,5.89854,tennis,equipement
Sexey-aux-Forges,48.63312,6.04302,tennis,equipement
Bois-de-Haye,48.7044,6.06768,tennis,equipement
Revigny-sur-Ornain,48.82685,4.98109,tennis,equipement
Lorient,47.73641,-3.38187,tennis,equipement
Pénestin,47.47946,-2.4823,tennis,equipement
L'Hôpital,49.1566561,6.741379,tennis,equipement
Longeville-lès-Metz,49.1152048,6.1432858,tennis,equipement
Moussey,48.686036,6.797592,tennis,equipement
Réding,48.747943,7.096455,tennis,equipement
Serémange-Erzange,49.320785,6.100128,tennis,equipement
Guérigny,47.0916079874,3.19314837456,tennis,equipement
Montsauche-les-Settons,47.1873,4.07135,tennis,equipement
Nevers,47.01214,3.15791,tennis,equipement
Emmerin,50.59458,2.99507,tennis,equipement
Loos,50.60684,3.02315,tennis,equipement
Mérignies,50.50085,3.11126,tennis,equipement
Prouvy,50.32384,3.44896,tennis,equipement
Solesmes,50.19388,3.49775,padel,equipement
Willems,50.6327,3.24139,tennis,equipement
Boran-sur-Oise,49.1706,2.35479,tennis,equipement
Cauffry,49.31719,2.44674,tennis,equipement
Creil,49.24623,2.507827,tennis,equipement
Lagny-le-Sec,49.08622,2.74826,tennis,equipement
Lamorlaye,49.15039,2.43118,tennis,equipement
Orry-la-Ville,49.13116,2.52232,tennis,equipement
Aube,48.7409071997,0.547647625235,tennis,equipement
Marck,50.95458,1.93659,tennis,equipement
Saint-Martin-lez-Tatinghem,50.759298,2.237735,tennis,equipement
Ambert,45.53899,3.75084,tennis,equipement
Beaumont,45.7443,3.07779,tennis,equipement
Le Cendre,45.71325,3.18256,tennis,equipement
Clermont-Ferrand,45.76044,3.08549,tennis,equipement
Issoire,45.54997,3.27017,tennis,equipement
Orcines,45.788,3.01116,tennis,equipement
Briscous,43.45865797,-1.35367475,tennis,equipement
Tarbes,43.24434,0.08196,tennis,equipement
Bolquère,42.5187865295,2.06712006591,tennis,equipement
Sainte-Marie-la-Mer,42.73036,3.02663,tennis,equipement
Villeneuve-de-la-Raho,42.62875,2.91313,tennis,equipement
Fegersheim,48.49456,7.68834,tennis,equipement
Marckolsheim,48.1608370609,7.55302548409,tennis,equipement
Guebwiller,47.90232,7.23515,tennis,equipement
Amplepuis,45.96278,4.33261,tennis,equipement
Brindas,45.72374,4.68513,tennis,equipement
Champagne-au-Mont-d'Or,45.80222,4.77134,tennis,equipement
Dommartin,45.83204,4.71779,tennis,equipement
Givors,45.5998373565,4.77294802666,tennis,equipement
Grigny,45.6096964027,4.78461027145,tennis,equipement
Neuville-sur-Saône,45.86848,4.83905,tennis,equipement
Sainte-Foy-lès-Lyon,45.7483979228,4.80630666018,tennis,equipement
Saint-Germain-au-Mont-d'Or,45.8826862404,4.81171131134,tennis,equipement
Villeurbanne,45.7845020525,4.87387686968,tennis,equipement
Villeurbanne,45.7679609691,4.89769488573,tennis,equipement
Luxeuil-les-Bains,47.8137,6.36372,tennis,equipement
Le Breuil,46.80339,4.46488,tennis,equipement
Épervans,46.75132,4.91039,tennis,equipement
Génelard,46.57838,4.24808,tennis,equipement
Matour,46.30347,4.47891,tennis,equipement
Saint-Rémy,46.761738,4.828385,tennis,equipement
Brûlon,47.96235,-0.22719,tennis,equipement
La Chapelle-Saint-Aubin,48.03222,0.16872,tennis,equipement
Coulaines,48.0252,0.21382,tennis,equipement
Écommoy,47.83262,0.27949,tennis,equipement
Le Mans,48.01535,0.19443,tennis,equipement
La Milesse,48.0696132939,0.133852958679,tennis,equipement
Sablé-sur-Sarthe,47.8334259036,-0.331789255142,tennis,equipement
Chambéry,45.5636659984,5.9405913949,tennis,equipement
Annecy,45.8919424402,6.13735824823,tennis,equipement
La Chapelle-d'Abondance,46.2802,6.81855,tennis,equipement
Cranves-Sales,46.18493,6.28541,tennis,equipement
Neuvecelle,46.3938247267,6.59662216902,tennis,equipement
Saint-Gervais-les-Bains,45.8837127362,6.7148271203,tennis,equipement
Thonon-les-Bains,46.3977796975,6.50636047125,tennis,equipement
Paris 7e Arrondissement,48.8490112424,2.31427771752,tennis,equipement
Paris 12e Arrondissement,48.833188,2.440509,tennis,equipement
Paris 12e Arrondissement,48.81891,2.459592,tennis,equipement
Paris 12e Arrondissement,48.83746,2.43831,tennis,equipement
Paris 16e Arrondissement,48.8355874032,2.26057572211,tennis,equipement
Caudebec-lès-Elbeuf,49.28026,1.02143,tennis,equipement
Dieppe,49.90359,1.07356,tennis,equipement
Le Havre,49.5131753125,0.182958338492,tennis,equipement
Le Tréport,50.0587691009,1.39612726263,tennis,equipement
Cesson,48.55612,2.59828,tennis,equipement
Champagne-sur-Seine,48.39636,2.79152,tennis,equipement
Quincy-Voisins,48.9000309434,2.86788225174,tennis,equipement
Villeparisis,48.9565,2.61513,tennis,equipement
Bonnelles,48.61782,2.02303,tennis,equipement
Cernay-la-Ville,48.67180711,1.98500373,tennis,equipement
Jouy-en-Josas,48.77792,2.1781,tennis,equipement
Lévis-Saint-Nom,48.72304,1.92072,tennis,equipement
Les Loges-en-Josas,48.761808,2.141787,tennis,equipement
Louveciennes,48.87516,2.12032,tennis,equipement
Montigny-le-Bretonneux,48.7776,2.03393,tennis,equipement
Sailly,49.0526,1.7906,tennis,equipement
Villennes-sur-Seine,48.93611,1.99098,tennis,equipement
Villepreux,48.83137,2.00118,tennis,equipement
Ardin,46.47539,-0.54975,tennis,equipement
Brioux-sur-Boutonne,46.14657,-0.22902,tennis,equipement
La Chapelle-Saint-Laurent,46.74979,-0.47298,tennis,equipement
Castres,43.6303,2.26091,padel,equipement
Pouzauges,46.7763978655,-0.842841267586,tennis,equipement
Saint-Hilaire-des-Loges,46.4668738063,-0.668685436249,tennis,equipement
Saint-Jean-de-Monts,46.7919455382,-2.07906441634,tennis,equipement
Jaunay-Marigny,46.6807269762,0.373005921481,tennis,equipement
Beaumont Saint-Cyr,46.71869,0.45986,tennis,equipement
Vivonne,46.43575,0.2658,tennis,equipement
Neufchâteau,48.3567,5.68706,tennis,equipement
Auxerre,47.77878,3.60437,tennis,equipement
Sens,48.19285,3.26885,tennis,equipement
Danjoutin,47.6127,6.8608,tennis,equipement
Boissy-sous-Saint-Yon,48.54795,2.20768,tennis,equipement
Le Coudray-Montceaux,48.56204,2.49537,tennis,equipement
Étréchy,48.48453,2.18884,tennis,equipement
Morigny-Champigny,48.45374,2.19543,tennis,equipement
La Norville,48.58352,2.2548,tennis,equipement
Le Blanc,46.63204,1.08083,tennis,equipement
Luçay-le-Mâle,47.1099440548,1.4032137394,tennis,equipement
Neuvy-Saint-Sépulchre,46.59619,1.80189,tennis,equipement
Avoine,47.20822,0.17575,tennis,equipement
Bourgueil,47.285663608,0.162557959557,tennis,equipement
Cormery,47.2651579693,0.828641653061,tennis,equipement
Descartes,46.98001,0.68147,tennis,equipement
Monts,47.2789384595,0.652865767479,tennis,equipement
Sainte-Maure-de-Touraine,47.107827,0.607582,tennis,equipement
Sorigny,47.2436,0.70062,tennis,equipement
Allevard,45.4026423972,6.0789719224,tennis,equipement
Corenc,45.2094172769,5.74970930815,tennis,equipement
Domarin,45.58833,5.24243,tennis,equipement
Domène,45.2058,5.82708,tennis,equipement
Eybens,45.15985,5.74848,tennis,equipement
Grenoble,45.1709269364,5.74995070696,tennis,equipement
Herbeys,45.141231,5.794022,tennis,equipement
Montbonnot-Saint-Martin,45.2198963845,5.81483334303,tennis,equipement
Seyssins,45.1640472749,5.68916648626,tennis,equipement
Vif,45.06626,5.67041,tennis,equipement
Villard-de-Lans,45.0677053894,5.55192857981,tennis,equipement
Vendôme,47.80785,1.05403,tennis,equipement
Villefranche-sur-Cher,47.2966,1.77148,tennis,equipement
Andrézieux-Bouthéon,45.5285165266,4.27436560392,tennis,equipement
Montagny,46.03112,4.23612,tennis,equipement
Montbrison,45.6086189474,4.05878573656,tennis,equipement
Périgneux,45.4450298019,4.15193617344,tennis,equipement
Roanne,46.0196826389,4.05691087246,tennis,equipement
Saint-Galmier,45.5896270205,4.31339174509,tennis,equipement
Genilac,45.5349499669,4.58611875772,tennis,equipement
Aurec-sur-Loire,45.37349,4.20451,tennis,equipement
Yssingeaux,45.1353699217,4.13069039583,tennis,equipement
La Chapelle-Heulin,47.17867,-1.34471,tennis,equipement
La Chevrolière,47.09207,-1.61636,tennis,equipement
Joué-sur-Erdre,47.4941397137,-1.41314327717,tennis,equipement
Nantes,47.185759,-1.531712,tennis,equipement
Petit-Mars,47.39988,-1.45397,tennis,equipement
Plessé,47.54706,-1.8864,tennis,equipement
Pornic,47.1211,-2.11874,tennis,equipement
Saint-Sébastien-sur-Loire,47.20968,-1.49975,tennis,equipement
Vertou,47.18402,-1.49735,tennis,equipement
Amilly,47.98919,2.76767,tennis,equipement
Coullons,47.62688,2.48572,tennis,equipement
Gien,47.7000544855,2.62631446123,tennis,equipement
Ingré,47.9200093094,1.84038966894,padel,equipement
Orléans,47.8267,1.94034,tennis,equipement
Ormes,47.9417768214,1.81382238865,tennis,equipement
Poilly-lez-Gien,47.669998,2.60642,tennis,equipement
Saint-Jean-de-la-Ruelle,47.9235982516,1.87615508007,tennis,equipement
Semoy,47.93785,1.94988,tennis,equipement
Casteljaloux,44.32154,0.08988,tennis,equipement
Cocumont,44.4522,0.02281,tennis,equipement
Monflanquin,44.5269,0.75185,tennis,equipement
Beaufort-en-Anjou,47.4410854894,-0.236222147942,tennis,equipement
Segré-en-Anjou Bleu,47.6767314387,-0.969202360245,tennis,equipement
Candé,47.5598480636,-1.02859405842,tennis,equipement
Saint-Christophe-du-Bois,47.0240394703,-0.945865781151,tennis,equipement
Trémentines,47.1170229738,-0.792593698122,tennis,equipement
Erdre-en-Anjou,47.6021664929,-0.828660428524,tennis,equipement
Châlons-en-Champagne,48.97812,4.38423,tennis,equipement
Muizon,49.27163,3.88506,tennis,equipement
Pontfaverger-Moronvilliers,49.29541054,4.3154474,tennis,equipement
Reims,49.24529,4.06838,tennis,equipement
Suippes,49.12536,4.54206,tennis,equipement
Châteauvillain,48.02785,4.91329,tennis,equipement
Nogent,48.03082,5.35794,tennis,equipement
Saint-Dizier,48.62823,4.94419,tennis,equipement
Changé,48.0960397153,-0.78380048275,tennis,equipement
Évron,48.1551113447,-0.41173517704,tennis,equipement
Saint-Pierre-la-Cour,48.1138106002,-1.01975440979,tennis,equipement
Chavigny,48.6421,6.14228,tennis,equipement
Ludres,48.6301,6.15286,tennis,equipement
Damvillers,49.33682,5.40063,tennis,equipement
Verdun,49.15521,5.37855,tennis,equipement
Ambon,47.55275,-2.54876,tennis,equipement
Baden,47.61793,-2.91903,tennis,equipement
Campénéac,47.95821,-2.28993,tennis,equipement
Damgan,47.51842,-2.58343,tennis,equipement
Erdeven,47.6388663054,-3.16560387633,tennis,equipement
Gourin,48.13395,-3.61563,tennis,equipement
Josselin,47.9606993795,-2.54162549994,tennis,equipement
Noyal-Pontivy,48.06945,-2.88711,tennis,equipement
Saint-Gildas-de-Rhuys,47.51003,-2.8368,tennis,equipement
Creutzwald,49.2062838,6.686613,tennis,equipement
Faulquemont,49.0470236,6.6021978,tennis,equipement
Knutange,49.343741,6.024231,tennis,equipement
Maizières-lès-Metz,49.1978508,6.1524585,tennis,equipement
Metzervisse,49.3159235,6.2732126,tennis,equipement
Serémange-Erzange,49.320661,6.077227,tennis,equipement
Thionville,49.3678909602,6.14121258259,tennis,equipement
Corbigny,47.25335,3.68548,tennis,equipement
Guérigny,47.0914261166,3.19294452667,tennis,equipement
Sermoise-sur-Loire,46.97521,3.16134,tennis,equipement
Bourbourg,50.95332,2.18976,tennis,equipement
Comines,50.76144,3.01255,tennis,equipement
Erquinghem-Lys,50.672499,2.840151,tennis,equipement
Fretin,50.55897,3.13368,tennis,equipement
La Gorgue,50.63456,2.70681,tennis,equipement
Haubourdin,50.60128,2.99069,tennis,equipement
Le Quesnoy,50.241973,3.638197,tennis,equipement
Saint-Jans-Cappel,50.76357,2.71998,tennis,equipement
Sequedin,50.62313,2.97934,tennis,equipement
Sin-le-Noble,50.34734,3.11107,tennis,equipement
Wambrechies,50.68361,3.04718,tennis,equipement
Cauffry,49.31743,2.44439,tennis,equipement
Clermont,49.385418,2.406542,tennis,equipement
Gouvieux,49.18156,2.40557,tennis,equipement
Montataire,49.2679,2.4301,tennis,equipement
Mouy,49.31895,2.32513,tennis,equipement
Orry-la-Ville,49.13105,2.52238,tennis,equipement
Bretoncelles,48.4361406415,0.887346267755,tennis,equipement
Annezin,50.534521,2.619863,tennis,equipement
Coulogne,50.929443,1.884759,tennis,equipement
Aulnat,45.794141583,3.16726237535,tennis,equipement
Ceyrat,45.73636,3.06697,tennis,equipement
Clermont-Ferrand,45.78589,3.08657,tennis,equipement
Lempdes,45.78144,3.19713938,tennis,equipement
Veyre-Monton,45.6691924728,3.1631693244,tennis,equipement
Arzacq-Arraziguet,43.53537,-0.40555,tennis,equipement
Sault-de-Navailles,43.54544,-0.6722,tennis,equipement
Lau-Balagnas,42.99681,-0.08122,tennis,equipement
Saint-Lary-Soulan,42.81971,0.3269,tennis,equipement
Alénya,42.6367819683,2.98523470847,tennis,equipement
Le Barcarès,42.8174544219,3.02956057247,tennis,equipement
Lamanère,42.36443,2.58147,tennis,equipement
Port-Vendres,42.5147680566,3.10996066779,tennis,equipement
Epfig,48.364058,7.45783,tennis,equipement
Krautergersheim,48.47895,7.57314,tennis,equipement
Guebwiller,47.918722813,7.20273435116,tennis,equipement
Pulversheim,47.83328,7.30355,tennis,equipement
Rixheim,47.7531,7.38541,tennis,equipement
Turckheim,48.08141,7.36686,tennis,equipement
Arnas,46.0278619453,4.70162540674,tennis,equipement
Beaujeu,46.16351,4.57266,tennis,equipement
Cailloux-sur-Fontaines,45.84904,4.86618,tennis,equipement
Chaponost,45.7039920993,4.74940359592,tennis,equipement
Charly,45.6516052057,4.79415893555,tennis,equipement
Collonges-au-Mont-d'Or,45.817,4.84709,tennis,equipement
Écully,45.77617,4.76682,tennis,equipement
Francheville,45.72772,4.76003,tennis,equipement
Oullins-Pierre-Bénite,45.7003655401,4.81918931007,tennis,equipement
Pomeys,45.6344541563,4.42709058523,tennis,equipement
Rochetaillée-sur-Saône,45.8414285439,4.83453422785,tennis,equipement
Soucieu-en-Jarrest,45.6772,4.69687,tennis,equipement
Taluyers,45.6362362817,4.71793591976,tennis,equipement
La Tour-de-Salvagny,45.80476,4.72279,tennis,equipement
Chassieu,45.7478476481,4.95857566595,tennis,equipement
Genas,45.7363162607,5.02352083461,tennis,equipement
Pusignan,45.75457,5.06947,tennis,equipement
Rillieux-la-Pape,45.80536,4.89745,tennis,equipement
Sérézin-du-Rhône,45.62775,4.82364,tennis,equipement
Lyon 5e Arrondissement,45.7491540738,4.77879792452,tennis,equipement
Lyon 9e Arrondissement,45.797,4.81852,tennis,equipement
Saint-Sauveur,47.80727,6.39793,tennis,equipement
Cronat,46.72044,3.68697,tennis,equipement
Étang-sur-Arroux,46.87131,4.2024,tennis,equipement
Romanèche-Thorins,46.19147,4.73766,tennis,equipement
Toulon-sur-Arroux,46.69133,4.13596,tennis,equipement
Auvers-le-Hamon,47.90517,-0.34661,tennis,equipement
Le Mans,48.01544,0.1942,tennis,equipement
Neuville-sur-Sarthe,48.08003,0.19456,tennis,equipement
Rouillon,48.00723219,0.13999853,tennis,equipement
Bourg-Saint-Maurice,45.5880315561,6.7907550931,tennis,equipement
La Ravoire,45.55352,5.96064,tennis,equipement
Saint-Michel-de-Maurienne,45.2184302571,6.46637409925,tennis,equipement
